TABLE:  Pier Forces;;;;;;;;;
Story;Pier;Load Case/Combo;Location;P;V2;V3;T;M2;M3
;;;;tonf;tonf;tonf;tonf-m;tonf-m;tonf-m
Story7;J3;SU07;Bottom;-33.56977067;0.500327648;-0.036498772;-0.033788427;-0.025951936;0.188522541
Story7;J3;SU08 Max;Top;18.24307583;15.7065098;0.045782276;0.067764965;0.018620777;13.87592935
Story7;J3;SU08 Max;Bottom;27.28840985;15.72705427;-0.027018412;-0.019363989;-0.000300026;26.88363644
Story7;J3;SU08 Min;Top;-81.80887426;-14.46706911;-0.010826736;0.02552671;-0.026101151;-14.53786614
Story7;J3;SU08 Min;Bottom;-94.42795119;-14.72639898;-0.045979132;-0.048212865;-0.051603847;-26.50659136
Story7;J3;SU09 Max;Top;38.22530982;16.94333063;0.096281617;0.094508872;0.06588427;8.467977554
Story7;J3;SU09 Max;Bottom;49.62704736;17.0820414;-0.013051129;0.005729458;0.050067863;13.84030584
Story7;J3;SU09 Min;Top;-101.7911083;-15.70388994;-0.061326077;-0.001217197;-0.073364644;-9.129914347
Story7;J3;SU09 Min;Bottom;-116.7665887;-16.08138611;-0.059946415;-0.073306312;-0.101971736;-13.46326076
Story7;7C;SU01;Top;-82.42033349;2.15082776;0.030141183;-0.058450829;-0.017590673;-3.694203322
Story7;7C;SU01;Bottom;-87.69489506;2.320376134;-0.036463093;0.072107191;-0.019163144;0.065928245
Story7;7C;SU02;Top;-107.9033303;2.989785143;0.039386225;-0.075811499;-0.02328051;-5.334696417
Story7;7C;SU02;Bottom;-112.7942564;3.209502133;-0.046913965;0.093441013;-0.025215296;-0.189149535
Story7;7C;SU03;Top;-70.64599066;1.843550079;0.025835186;-0.050100864;-0.015077751;-3.166493576
Story7;7C;SU03;Bottom;-75.16703886;1.988877281;-0.031254225;0.061806054;-0.016425536;0.05644752
Story7;7C;SU04;Top;-93.93183038;2.559951266;0.034304615;-0.066169971;-0.020204468;-4.521611693
Story7;7C;SU04;Bottom;-98.68405341;2.75177208;-0.041041525;0.081577931;-0.02191914;-0.097034551
Story7;7C;SU05 Max;Top;-84.08510499;9.210354439;0.090257968;-0.039918609;0.014997184;26.12811186
Story7;7C;SU05 Max;Bottom;-87.10365207;9.367756851;0.013344054;0.10062122;0.011026051;41.33782547
Story7;7C;SU05 Min;Top;-103.7785617;-4.090441549;-0.021648668;-0.092421238;-0.0554061;-35.17131425
Story7;7C;SU05 Min;Bottom;-110.2644635;-3.864202349;-0.095427013;0.062534711;-0.054864341;-41.53185557
Story7;7C;SU06 Max;Top;-67.23569447;22.34351479;0.084836241;0.012796678;0.007815626;95.20347615
Story7;7C;SU06 Max;Bottom;-67.16129916;22.41709047;0.002344749;0.142217589;0.003916813;133.9123692
Story7;7C;SU06 Min;Top;-120.6279722;-17.2236019;-0.016226941;-0.145136526;-0.048224542;-104.2466785
Story7;7C;SU06 Min;Bottom;-130.2068164;-16.91353596;-0.084427708;0.020938342;-0.047755103;-134.1063993
Story7;7C;SU07;Top;-52.9845001;1.382674988;0.019376475;-0.037575533;-0.01130829;-2.374844993
Story7;7C;SU07;Bottom;-56.37528968;1.491670372;-0.02344056;0.046354623;-0.012319164;0.042382443
Story7;7C;SU08 Max;Top;-43.13777175;8.033072982;0.075329793;-0.011324218;0.023893352;28.27486806
Story7;7C;SU08 Max;Bottom;-44.79488394;8.107649972;0.030944974;0.065397877;0.020626032;41.47722296
Story7;7C;SU08 Min;Top;-62.83122846;-5.267723006;-0.036576843;-0.063826847;-0.046509932;-33.02455805
Story7;7C;SU08 Min;Bottom;-67.95569541;-5.124309229;-0.077826093;0.027311369;-0.04526436;-41.39245807
Story7;7C;SU09 Max;Top;-26.28836124;21.16623334;0.069908066;0.041391069;0.016711794;97.35023236
Story7;7C;SU09 Max;Bottom;-24.85253104;21.15698359;0.019945668;0.106994246;0.013516794;134.0517667
Story7;7C;SU09 Min;Top;-79.68063897;-18.40088336;-0.031155117;-0.116542135;-0.039328374;-102.0999223
Story7;7C;SU09 Min;Bottom;-87.89804832;-18.17364284;-0.066826788;-0.014285001;-0.038155122;-133.9670018
Story7;7A;SU01;Top;-73.64263868;-0.801819364;-0.000617779;-0.002462491;-9.3118E-06;-2.228987626
Story7;7A;SU01;Bottom;-78.55800508;-1.139088953;0.001602354;0.00206551;-5.73212E-05;-3.846865483
Story7;7A;SU02;Top;-95.52044656;-1.217783986;-0.000601394;-0.003168662;-0.000377939;-2.749662765
Story7;7A;SU02;Bottom;-99.96237793;-1.64968122;0.002295024;0.002718738;-0.000501481;-5.017797229
Story7;7A;SU03;Top;-63.12228729;-0.68728864;-0.000529622;-0.002110849;-7.99612E-06;-1.910610606
Story7;7A;SU03;Bottom;-67.33546334;-0.976376939;0.001373351;0.001770291;-4.91221E-05;-3.29738731
Story7;7A;SU04;Top;-83.37113024;-1.01884439;-0.000574454;-0.002771946;-0.000239207;-2.435005371
Story7;7A;SU04;Bottom;-87.72727712;-1.397188253;0.001949421;0.002363108;-0.000331849;-4.372624421
Story7;7A;SU05 Max;Top;-69.39939005;6.725522602;0.039714066;-0.000318531;0.029454535;27.52708391
Story7;7A;SU05 Max;Bottom;-71.24772034;6.300879934;0.043835376;0.003863367;0.027055467;37.50130902
Story7;7A;SU05 Min;Top;-97.34285445;-8.76320207;-0.040862913;-0.005225272;-0.02993294;-32.39706354
Story7;7A;SU05 Min;Bottom;-104.2068149;-9.095247077;-0.039936474;0.000862941;-0.027719171;-46.24651158
Story7;7A;SU06 Max;Top;-38.36808022;24.06592222;0.013243868;0.00074856;0.009800275;94.82318954
Story7;7A;SU06 Max;Bottom;-34.60645593;23.53414594;0.015023022;0.004726461;0.008813421;131.7727251
Story7;7A;SU06 Min;Top;-128.3741643;-26.10360168;-0.014392715;-0.006292362;-0.010278679;-99.69316917
Story7;7A;SU06 Min;Bottom;-140.8480793;-26.32851308;-0.011124119;-1.52814E-07;-0.009477126;-140.5179277
Story7;7A;SU07;Top;-47.34169629;-0.515455305;-0.000397143;-0.00158303;-5.98616E-06;-1.432920617
Story7;7A;SU07;Bottom;-50.50157469;-0.73227147;0.001030085;0.001327828;-3.68493E-05;-2.472984953
Story7;7A;SU08 Max;Top;-33.36996409;7.228907031;0.039891346;0.00087034;0.029687751;28.52915311
Story7;7A;SU08 Max;Bottom;-34.02202742;6.965792036;0.04291601;0.002828041;0.02735047;39.40092535
Story7;7A;SU08 Min;Top;-61.3134285;-8.259817641;-0.040685633;-0.004036401;-0.029699724;-31.39499434
Story7;7A;SU08 Min;Bottom;-66.98112196;-8.430334975;-0.04085584;-0.000172385;-0.027424168;-44.34689525
Story7;7A;SU09 Max;Top;-2.338654267;24.56930665;0.013421148;0.001937431;0.010033491;95.82525874
Story7;7A;SU09 Max;Bottom;2.619236989;24.19905804;0.014103655;0.003691135;0.009108424;133.6723414
Story7;7A;SU09 Min;Top;-92.34473832;-25.60021726;-0.014215435;-0.005103491;-0.010045463;-98.69109997
Story7;7A;SU09 Min;Bottom;-103.6223864;-25.66360098;-0.012043486;-0.001035479;-0.009182123;-138.6183113
Story7;I1;SU01;Top;-47.50120163;-1.607749395;-0.0381176;0.05769633;0.019297934;1.584981912
Story7;I1;SU01;Bottom;-49.5962498;-1.433474473;0.043802076;-0.064579407;0.022424715;0.47481644
Story7;I1;SU02;Top;-56.4310904;-2.060713816;-0.044311724;0.067160982;0.022298096;2.30481035
Story7;I1;SU02;Bottom;-57.63632085;-1.857771863;0.050673098;-0.074530468;0.025666049;0.861858987
Story7;I1;SU03;Top;-41.15375048;-1.398692682;-0.033011286;0.049960059;0.01672612;1.378153707
Story7;I1;SU03;Bottom;-42.93307107;-1.247815994;0.037877297;-0.055850671;0.01939625;0.409130887
Story7;I1;SU04;Top;-50.58905396;-1.80713934;-0.039986647;0.060580167;0.020160901;1.952261556
Story7;I1;SU04;Bottom;-52.01380536;-1.624108112;0.045788908;-0.067397439;0.02326974;0.691532847
Story7;I1;SU05 Max;Top;31.10734699;18.88082737;0.016972949;0.121820708;0.056371892;14.15047551
Story7;I1;SU05 Max;Bottom;45.49548449;19.33431607;0.090590207;-0.004296356;0.067011245;29.64645625
Story7;I1;SU05 Min;Top;-132.0114332;-22.48221745;-0.096734332;-0.000976663;-0.016165736;-10.25820102
Story7;I1;SU05 Min;Bottom;-149.2593453;-22.57058005;0.000779697;-0.130187963;-0.020581181;-28.26473141
Story7;I1;SU06 Max;Top;28.64740984;16.25232265;0.04600332;0.113906371;0.093576751;10.156994
Story7;I1;SU06 Max;Bottom;41.9344705;16.72937747;0.084705847;-0.017537339;0.101289984;15.07552126
Story7;I1;SU06 Min;Top;-129.551496;-19.85371272;-0.125764702;0.006937674;-0.053370595;-6.264719508
Story7;I1;SU06 Min;Bottom;-145.6983313;-19.96564146;0.006664057;-0.11694698;-0.054859921;-13.69379642
Story7;I1;SU07;Top;-30.53648676;-1.033553182;-0.024504171;0.037090498;0.012405815;1.018916943
Story7;I1;SU07;Bottom;-31.88330344;-0.921519304;0.028158477;-0.041515333;0.014415888;0.30523914
Story7;I1;SU08 Max;Top;51.02290332;19.64796923;0.032349469;0.098489183;0.048674629;13.22325521
Story7;I1;SU08 Max;Bottom;65.49411146;20.03092876;0.073063732;0.02143047;0.058212101;29.26083297
Story7;I1;SU08 Min;Top;-112.0958768;-21.71507559;-0.081357812;-0.024308188;-0.023862999;-11.18542132
Story7;I1;SU08 Min;Bottom;-129.2607183;-21.87396737;-0.016746778;-0.104461137;-0.029380325;-28.65035469
Story7;I1;SU09 Max;Top;48.56296616;17.0194645;0.06137984;0.090574846;0.085879488;9.2297737
Story7;I1;SU09 Max;Bottom;61.93309748;17.42599016;0.067179372;0.008189487;0.09249084;14.68989798
Story7;I1;SU09 Min;Top;-109.6359397;-19.08657087;-0.110388182;-0.016393851;-0.061067858;-7.191939813
Story7;I1;SU09 Min;Bottom;-125.6997044;-19.26902877;-0.010862418;-0.091220153;-0.063659065;-14.0794197
Story7;I3;SU01;Top;-49.56607841;-1.391994086;0.040331979;-0.05961953;-0.02180559;1.458646966
Story7;I3;SU01;Bottom;-51.84567631;-1.209773997;-0.043616116;0.065689483;-0.025060645;0.536286429
Story7;I3;SU02;Top;-59.20885306;-1.773635604;0.047289542;-0.069716853;-0.025729129;2.131131384
Story7;I3;SU02;Bottom;-60.6591813;-1.559989114;-0.050502497;0.076200598;-0.029247931;0.939114155
Story7;I3;SU03;Top;-42.92372807;-1.213741293;0.034909403;-0.051608613;-0.018875553;1.269871146
Story7;I3;SU03;Bottom;-44.86124979;-1.056054221;-0.037717723;0.056801853;-0.021655673;0.461839136
Story7;I3;SU04;Top;-52.98887576;-1.558363396;0.042559557;-0.062795769;-0.023111331;1.803105072
Story7;I3;SU04;Bottom;-54.62613467;-1.366088;-0.045622489;0.068798044;-0.026355686;0.759577845
Story7;I3;SU05 Max;Top;28.67816033;19.16554584;0.099915013;-0.000639537;0.012965797;13.91049815
Story7;I3;SU05 Max;Bottom;42.87211682;19.62770755;-0.000123757;0.131343166;0.016968599;29.87087434
Story7;I3;SU05 Min;Top;-134.3818381;-22.26939544;-0.015007859;-0.124635651;-0.059072804;-10.31653945
Story7;I3;SU05 Min;Bottom;-151.8605745;-22.34794287;-0.090913421;0.005942558;-0.06957052;-28.35307181
Story7;I3;SU06 Max;Top;27.8433017;16.89632189;0.131486567;-0.007622547;0.050697263;9.655810944
Story7;I3;SU06 Max;Bottom;41.20516009;17.38726725;-0.00487277;0.119593933;0.052108751;15.82558224
Story7;I3;SU06 Min;Top;-133.5469795;-20.0001715;-0.046579413;-0.117652641;-0.09680427;-6.061852249
Story7;I3;SU06 Min;Bottom;-150.1936178;-20.10750258;-0.086164408;0.01769179;-0.104710672;-14.30777971
Story7;I3;SU07;Top;-31.86390755;-0.894853341;0.025927701;-0.03832684;-0.014017879;0.937701621
Story7;I3;SU07;Bottom;-33.32936334;-0.777711855;-0.028038932;0.042228953;-0.016110414;0.344755561
Story7;I3;SU08 Max;Top;49.66609166;19.8226173;0.083389137;0.023671216;0.022001422;13.05122042
Story7;I3;SU08 Max;Bottom;64.03698231;20.21011336;0.017355901;0.104929257;0.027159145;29.45672864
Story7;I3;SU08 Min;Top;-113.3939068;-21.61232398;-0.031533735;-0.100324897;-0.05003718;-11.17581718
Story7;I3;SU08 Min;Bottom;-130.695709;-21.76553707;-0.073433764;-0.020471351;-0.059379974;-28.76721751
Story7;I3;SU09 Max;Top;48.83123304;17.55339335;0.11496069;0.016688207;0.059732888;8.796533217
Story7;I3;SU09 Max;Bottom;62.37002558;17.96967306;0.012606887;0.093180025;0.062299297;15.41143654
Story7;I3;SU09 Min;Top;-112.5590481;-19.34310003;-0.063105289;-0.093341888;-0.087768646;-6.921129975
Story7;I3;SU09 Min;Bottom;-129.0287523;-19.52509677;-0.06868475;-0.008722118;-0.094520126;-14.72192542
Story7;5A;SU01;Top;-35.60225136;-0.1893036;0.016879002;0.001823988;-0.006342192;-0.321788127
Story7;5A;SU01;Bottom;-38.65255364;-0.187707585;0.010696829;-0.001308965;0.007771199;-0.506519016
Story7;5A;SU02;Top;-41.74918739;-0.250278095;0.019432046;0.002487233;-0.007540382;-0.437873602
Story7;5A;SU02;Bottom;-44.61016328;-0.248004419;0.014839906;-0.001717682;0.009985201;-0.680501182
Story7;5A;SU03;Top;-30.83214581;-0.162276241;0.014588417;0.00156341;-0.005471843;-0.275822347
Story7;5A;SU03;Bottom;-33.43826375;-0.160908425;0.009488695;-0.001122066;0.006842183;-0.434178922
Story7;5A;SU04;Top;-37.573846;-0.217273272;0.017584567;0.002140801;-0.006755482;-0.377103363
Story7;5A;SU04;Bottom;-40.34142272;-0.215339242;0.012750706;-0.001494301;0.008759865;-0.588125238
Story7;5A;SU05 Max;Top;-9.917247936;6.823010212;0.229083532;0.048523809;0.097047509;3.84004267
Story7;5A;SU05 Max;Bottom;-8.839575026;6.807871647;0.10334504;0.012935264;0.075313009;10.21662046
Story7;5A;SU05 Min;Top;-65.0329876;-7.257546748;-0.193989837;-0.044242201;-0.110536173;-4.594246926
Story7;5A;SU05 Min;Bottom;-71.65108073;-7.23854;-0.078043619;-0.015923806;-0.057906501;-11.39285859
Story7;5A;SU06 Max;Top;-28.84969402;22.68564483;0.083663073;0.152144245;0.025725506;13.20868049
Story7;5A;SU06 Max;Bottom;-30.41858587;22.63154541;0.041650422;0.045180291;0.029917438;34.53950536
Story7;5A;SU06 Min;Top;-46.10054151;-23.12018137;-0.048569378;-0.147862637;-0.03921417;-13.96288475
Story7;5A;SU06 Min;Bottom;-50.07206989;-23.06221377;-0.016349001;-0.048168833;-0.012510929;-35.71574349
Story7;5A;SU07;Top;-22.88716159;-0.121695172;0.010850787;0.001172564;-0.004077123;-0.206863796
Story7;5A;SU07;Bottom;-24.8480702;-0.120669162;0.006876533;-0.000841477;0.004995771;-0.325619367
Story7;5A;SU08 Max;Top;4.670708239;6.918583308;0.222387471;0.047555569;0.099714718;4.010281002
Story7;5A;SU08 Max;Bottom;6.557682653;6.902536662;0.097570862;0.013588058;0.071605526;10.47912016
Story7;5A;SU08 Min;Top;-50.44503142;-7.161973651;-0.200685897;-0.045210442;-0.107868964;-4.424008594
Story7;5A;SU08 Min;Bottom;-56.25382305;-7.143874985;-0.083817797;-0.015271012;-0.061613985;-11.13035889
Story7;5A;SU09 Max;Top;-14.26173785;22.78121793;0.076967013;0.151176005;0.028392715;13.37891882
Story7;5A;SU09 Max;Bottom;-15.02132819;22.72621043;0.035876244;0.045833084;0.026209954;34.80200506
Story7;5A;SU09 Min;Top;-31.51258533;-23.02460827;-0.055265439;-0.148830877;-0.036546962;-13.79264642
Story7;5A;SU09 Min;Bottom;-34.67481221;-22.96754875;-0.022123179;-0.047516039;-0.016218413;-35.45324379
Story7;K1;SU01;Top;-64.30233618;-9.202789459;-0.000769169;0.000245978;-0.000750143;9.301174369
Story7;K1;SU01;Bottom;-68.71819585;-9.133365078;0.00044244;-0.000572331;-0.001668616;2.539808123
Story7;K1;SU02;Top;-73.88514263;-10.8258888;-0.000997589;0.00042143;-0.001074126;12.17456137
Story7;K1;SU02;Bottom;-77.60814161;-10.75356307;0.00056903;-0.000717358;-0.002272177;4.228050267
Story7;K1;SU03;Top;-55.57740538;-8.048705298;-0.000659342;0.000210625;-0.00064293;8.167606737
Story7;K1;SU03;Bottom;-59.36077343;-7.988751111;0.000379314;-0.000490757;-0.001430263;2.228171473
Story7;K1;SU04;Top;-66.90085938;-9.743040286;-0.000870732;0.000342433;-0.00091244;10.62163572
Story7;K1;SU04;Bottom;-70.64692331;-9.675469279;0.000497866;-0.000632334;-0.001956454;3.464897503
Story7;K1;SU05 Max;Top;-48.85827352;99.08758315;0.02369278;0.005302919;0.007284162;31.19171839
Story7;K1;SU05 Max;Bottom;-50.70375147;98.85022985;0.005397428;0.00994326;0.031719467;122.0766301
Story7;K1;SU05 Min;Top;-84.65524697;-118.4732887;-0.025434211;-0.00461792;-0.009109074;-10.07042918
Story7;K1;SU05 Min;Bottom;-90.30293097;-118.1010731;-0.004401746;-0.01120781;-0.035632362;-115.1788308
Story7;K1;SU06 Max;Top;-61.11913932;24.32802025;0.078365582;0.014564405;0.024553122;17.14977029
Story7;K1;SU06 Max;Bottom;-64.27454296;24.29928355;0.015623232;0.03349666;0.107040873;40.60426114
Story7;K1;SU06 Min;Top;-72.39438117;-43.7137258;-0.080107013;-0.013879406;-0.026378035;3.971518911
Story7;K1;SU06 Min;Bottom;-76.73213948;-43.55012681;-0.01462755;-0.034761211;-0.110953768;-33.70646181
Story7;K1;SU07;Top;-41.33721612;-5.916078938;-0.000494466;0.000158129;-0.000482235;5.97932638
Story7;K1;SU07;Bottom;-44.17598305;-5.871448979;0.000284426;-0.000367927;-0.001072682;1.632733793
Story7;K1;SU08 Max;Top;-23.43872939;102.864357;0.02406903;0.005118548;0.007714383;26.61040016
Story7;K1;SU08 Max;Bottom;-24.3763933;102.6042025;0.005184013;0.010207608;0.032603232;120.2604642
Story7;K1;SU08 Min;Top;-59.23570284;-114.6965149;-0.025057961;-0.004802291;-0.008678853;-14.6517474
Story7;K1;SU08 Min;Bottom;-63.9755728;-114.3471005;-0.004615161;-0.010943462;-0.034748596;-116.9949966
Story7;K1;SU09 Max;Top;-35.69959519;28.10479409;0.078741832;0.014380034;0.024983344;12.56845207
Story7;K1;SU09 Max;Bottom;-37.94718479;28.0532562;0.015409817;0.033761009;0.107924638;38.78809527
Story7;K1;SU09 Min;Top;-46.97483704;-39.93695196;-0.079730763;-0.014063777;-0.025947814;-0.609799311
Story7;K1;SU09 Min;Bottom;-50.4047813;-39.79615416;-0.014840965;-0.034496862;-0.110070002;-35.52262768
Story7;1A;SU01;Top;-91.52186589;-0.720861368;-0.091465453;-0.00079077;0.034128498;-8.304884726
Story7;1A;SU01;Bottom;-103.9960336;-0.721551877;0.175709253;-0.001039189;0.091890627;-10.02489748
Story7;1A;SU02;Top;-103.1093516;-0.945434613;-0.103127929;-0.000862191;0.037445247;-11.31730966
Story7;1A;SU02;Bottom;-114.6990002;-0.946341268;0.19753234;-0.001187817;0.101474558;-13.57319459
Story7;1A;SU03;Top;-78.93843239;-0.617915738;-0.078920134;-0.000678187;0.029443057;-7.118656125
Story7;1A;SU03;Bottom;-89.67408984;-0.618507658;0.151943662;-0.000891146;0.079466124;-8.593035072
Story7;1A;SU04;Top;-93.91864036;-0.822606124;-0.093915641;-0.000793091;0.034395427;-9.742767273
Story7;1A;SU04;Bottom;-105.1768239;-0.823394738;0.180092217;-0.001076459;0.093040223;-11.70556625
Story7;1A;SU05 Max;Top;44.2086735;22.13262399;-0.020755783;0.00664675;0.071688025;133.3775275
Story7;1A;SU05 Max;Bottom;60.31309066;22.14706759;0.487172208;0.007692875;0.370339294;185.2122949
Story7;1A;SU05 Min;Top;-231.739005;-23.77781464;-0.166749764;-0.008232692;-0.003015958;-152.8629474
Story7;1A;SU05 Min;Bottom;-270.3325931;-23.79383543;-0.127822605;-0.009845535;-0.184698055;-208.6232613
Story7;1A;SU06 Max;Top;-50.46469388;73.72885761;-0.070688779;0.007586819;0.046783157;453.291161
Story7;1A;SU06 Max;Bottom;-53.16704082;73.7775033;0.276279392;0.009341003;0.180184059;626.6822618
Story7;1A;SU06 Min;Top;-137.0656376;-75.37404826;-0.116816768;-0.009172761;0.02188891;-472.7765809
Story7;1A;SU06 Min;Bottom;-156.8524616;-75.42427114;0.083070211;-0.011493664;0.00545718;-650.0932282
Story7;1A;SU07;Top;-58.83548522;-0.463410879;-0.05879922;-0.000508352;0.021939749;-5.338854467
Story7;1A;SU07;Bottom;-66.85459302;-0.463854778;0.112955948;-0.00066805;0.059072546;-6.444576953
Story7;1A;SU08 Max;Top;79.13835403;22.49180844;0.01419777;0.006931369;0.059291741;137.781383
Story7;1A;SU08 Max;Bottom;98.46824886;22.50659674;0.420453355;0.008101155;0.33659122;190.4732012
Story7;1A;SU08 Min;Top;-196.8093245;-23.41863019;-0.13179621;-0.007948073;-0.015412243;-148.4590919
Story7;1A;SU08 Min;Bottom;-232.1774349;-23.43430629;-0.194541458;-0.009437255;-0.218446128;-203.3623551
Story7;1A;SU09 Max;Top;-15.53501335;74.08804205;-0.035735225;0.007871437;0.034386873;457.6950165
Story7;1A;SU09 Max;Bottom;-15.01188262;74.13703244;0.209560539;0.009749283;0.146435985;631.9431681
Story7;1A;SU09 Min;Top;-102.1359571;-75.01486381;-0.081863214;-0.008888142;0.009492625;-468.3727254
Story7;1A;SU09 Min;Bottom;-118.6973034;-75.064742;0.016351357;-0.011085384;-0.028290894;-644.832322
Story7;K2;SU01;Top;-63.22513661;9.271550808;-0.002621042;0.003097624;-0.000180436;-6.824615536
Story7;K2;SU01;Bottom;-67.35861681;9.191860206;0.003533876;-0.007778011;-0.000550504;0.256033038
Story7;K2;SU02;Top;-70.29168118;10.87727097;-0.003147124;0.003646767;-0.000390756;-7.059936728
Story7;K2;SU02;Bottom;-73.58634216;10.78389059;0.003757457;-0.007881835;-0.001125158;1.34424534
Story7;K2;SU03;Top;-54.65376112;8.107296993;-0.002266953;0.00270836;-0.000146406;-6.044454704
Story7;K2;SU03;Bottom;-58.19523499;8.038550271;0.003043702;-0.006704875;-0.000464716;0.168242099
Story7;K2;SU04;Top;-64.30866454;9.797215386;-0.002811814;0.003281135;-0.000301252;-6.628913156
Story7;K2;SU04;Bottom;-67.69626943;9.713186194;0.003486018;-0.007430676;-0.000879335;0.916447938
Story7;K2;SU05 Max;Top;-46.28606029;118.4138089;0.0218473;0.009760102;0.008016017;14.05781067
Story7;K2;SU05 Max;Bottom;-47.76963076;118.0038938;0.010307936;0.014952583;0.033547477;119.4177515
Story7;K2;SU05 Min;Top;-82.04327699;-98.91953657;-0.027458213;-0.003231116;-0.008623681;-27.19389683
Story7;K2;SU05 Min;Bottom;-87.33585953;-98.67740452;-0.003345067;-0.02979018;-0.035310611;-117.5528464
Story7;K2;SU06 Max;Top;-58.50275546;43.88538023;0.076626757;0.018886792;0.026034156;0.01208003
Story7;K2;SU06 Max;Bottom;-61.28716801;43.69562237;0.014815452;0.040314946;0.109979208;38.15803922
Story7;K2;SU06 Min;Top;-69.82658182;-24.39110786;-0.08223767;-0.012357805;-0.026641819;-13.14816619
Story7;K2;SU06 Min;Bottom;-73.81832228;-24.36913307;-0.007852583;-0.055152543;-0.111742343;-36.2931341
Story7;K2;SU07;Top;-40.64473068;5.960282662;-0.001684956;0.00199133;-0.000115995;-4.387252845
Story7;K2;SU07;Bottom;-43.30196795;5.90905299;0.002271777;-0.00500015;-0.000353896;0.164592667
Story7;K2;SU08 Max;Top;-22.76612233;114.6269554;0.022967801;0.008486938;0.008203855;16.23860091
Story7;K2;SU08 Max;Bottom;-23.51885357;114.2497022;0.009098279;0.017371232;0.034075148;118.6498916
Story7;K2;SU08 Min;Top;-58.52333903;-102.7063901;-0.026337712;-0.004504279;-0.008435844;-25.0131066
Story7;K2;SU08 Min;Bottom;-63.08508233;-102.4315962;-0.004554725;-0.027371531;-0.03478294;-118.3207063
Story7;K2;SU09 Max;Top;-34.98281749;40.09852671;0.077747258;0.017613628;0.026221993;2.192870265
Story7;K2;SU09 Max;Bottom;-37.03639081;39.94143071;0.013605794;0.042733594;0.110506879;37.39017933
Story7;K2;SU09 Min;Top;-46.30664386;-28.17796138;-0.081117169;-0.013630969;-0.026453982;-10.96737595
Story7;K2;SU09 Min;Bottom;-49.56754509;-28.12332473;-0.00906224;-0.052733894;-0.111214671;-37.060994
Story7;E4;SU01;Top;-21.11787019;-0.010620431;0.084500692;0.026386473;-0.046365604;0.248108486
Story7;E4;SU01;Bottom;-21.62598927;-0.077700558;-0.086182822;-0.02409233;-0.044467788;-0.145639109
Story7;E4;SU02;Top;-27.74487698;0.003898611;0.110201401;0.034532212;-0.060604901;0.331796669
Story7;E4;SU02;Bottom;-27.81103528;-0.082832497;-0.110530542;-0.030816765;-0.056985235;-0.180629502
Story7;E4;SU03;Top;-18.10105161;-0.009104987;0.072429175;0.022616908;-0.039741927;0.212664999
Story7;E4;SU03;Bottom;-18.53658825;-0.066602296;-0.073871007;-0.02065064;-0.038115305;-0.124834471
Story7;E4;SU04;Top;-24.12843731;-0.000977284;0.096036814;0.030063991;-0.052781291;0.287122143
Story7;E4;SU04;Bottom;-24.33311093;-0.076745703;-0.096783212;-0.02700445;-0.049908996;-0.159706121
Story7;E4;SU05 Max;Top;-14.31295979;0.517817629;0.11611807;0.033778245;-0.037425367;0.845502791
Story7;E4;SU05 Max;Bottom;-12.79989108;0.462161861;-0.077244142;-0.017930199;-0.027303498;0.474724117
Story7;E4;SU05 Min;Top;-33.94390232;-0.519771097;0.075955552;0.026349779;-0.068137226;-0.271258869
Story7;E4;SU05 Min;Bottom;-35.86631453;-0.615652131;-0.116322272;-0.036078657;-0.072514457;-0.794135765
Story7;E4;SU06 Max;Top;2.606943025;1.45045365;0.157006545;0.038253741;-0.004888457;1.002878116
Story7;E4;SU06 Max;Bottom;7.212092953;1.440194936;-0.033693121;0.001806815;0.023673353;0.563821381
Story7;E4;SU06 Min;Top;-50.86380513;-1.452407118;0.035067076;0.021874283;-0.100674136;-0.428634194
Story7;E4;SU06 Min;Bottom;-55.87829856;-1.593685206;-0.159873293;-0.05581567;-0.123491308;-0.88323303
Story7;E4;SU07;Top;-13.5757737;-0.00682742;0.054321874;0.016962732;-0.02980646;0.159498313
Story7;E4;SU07;Bottom;-13.90242168;-0.049950359;-0.055403243;-0.015487927;-0.028586435;-0.093625142
Story7;E4;SU08 Max;Top;-3.760302435;0.511966944;0.074403133;0.020676966;-0.01445053;0.717879143
Story7;E4;SU08 Max;Bottom;-2.369209948;0.488956637;-0.035864177;-0.006413698;-0.005980955;0.5408048
Story7;E4;SU08 Min;Top;-23.39124496;-0.525621783;0.034240615;0.013248499;-0.045162389;-0.398882518
Story7;E4;SU08 Min;Bottom;-25.4356334;-0.588857355;-0.074942308;-0.024562156;-0.051191915;-0.728055083
Story7;E4;SU09 Max;Top;13.15960038;1.444602964;0.115291608;0.025152461;0.01808638;0.875254467
Story7;E4;SU09 Max;Bottom;17.64277408;1.466989712;0.007686843;0.013323316;0.044995896;0.629902064
Story7;E4;SU09 Min;Top;-40.31114778;-1.458257803;-0.006647861;0.008773003;-0.077699299;-0.556257842
Story7;E4;SU09 Min;Bottom;-45.44761743;-1.566890429;-0.118493329;-0.044299169;-0.102168766;-0.817152347
Story7;E3;SU01;Top;-20.96298665;-0.005297653;0.084002527;0.026263554;-0.046092097;0.245396272
Story7;E3;SU01;Bottom;-21.45355941;-0.071901929;-0.085545847;-0.023881342;-0.044044911;-0.143392679
Story7;E3;SU02;Top;-27.60236805;0.008598416;0.109745637;0.034421727;-0.060350161;0.32940953
